borough,major_category,num_crime,year,month
Brent,Theft and Handling,615,2014,1
Brent,Violence Against the Person,551,2014,1
Brent,Burglary,214,2014,2
Brent,Criminal Damage,137,2014,2
Brent,Drugs,261,2014,2
Brent,Fraud or Forgery,0,2014,2
Brent,Other Notifiable Offences,30,2014,2
Brent,Robbery,81,2014,2
Brent,Sexual Offences,0,2014,2
Brent,Theft and Handling,625,2014,2
Brent,Violence Against the Person,465,2014,2
Brent,Burglary,204,2014,3
Brent,Criminal Damage,187,2014,3
Brent,Drugs,267,2014,3
Brent,Fraud or Forgery,0,2014,3
Brent,Other Notifiable Offences,39,2014,3
Brent,Robbery,71,2014,3
Brent,Sexual Offences,0,2014,3
Brent,Theft and Handling,674,2014,3
Brent,Violence Against the Person,612,2014,3
Brent,Burglary,185,2014,4
Brent,Criminal Damage,173,2014,4
Brent,Drugs,258,2014,4
Brent,Fraud or Forgery,0,2014,4
Brent,Other Notifiable Offences,37,2014,4
Brent,Robbery,71,2014,4
Brent,Sexual Offences,0,2014,4
Brent,Theft and Handling,653,2014,4
Brent,Violence Against the Person,582,2014,4
Brent,Burglary,199,2014,5
Brent,Criminal Damage,196,2014,5
Brent,Drugs,272,2014,5
Brent,Fraud or Forgery,0,2014,5
Brent,Other Notifiable Offences,47,2014,5
Brent,Robbery,84,2014,5
Brent,Sexual Offences,0,2014,5
Brent,Theft and Handling,686,2014,5
Brent,Violence Against the Person,646,2014,5
Brent,Burglary,176,2014,6
Brent,Criminal Damage,197,2014,6
Brent,Drugs,232,2014,6
Brent,Fraud or Forgery,0,2014,6
Brent,Other Notifiable Offences,34,2014,6
Brent,Robbery,96,2014,6
Brent,Sexual Offences,0,2014,6
Brent,Theft and Handling,766,2014,6
Brent,Violence Against the Person,684,2014,6
Brent,Burglary,186,2014,7
Brent,Criminal Damage,199,2014,7
Brent,Drugs,330,2014,7
Brent,Fraud or Forgery,0,2014,7
Brent,Other Notifiable Offences,52,2014,7
Brent,Robbery,71,2014,7
Brent,Sexual Offences,0,2014,7
Brent,Theft and Handling,628,2014,7
Brent,Violence Against the Person,674,2014,7
Brent,Burglary,196,2014,8
Brent,Criminal Damage,165,2014,8
Brent,Drugs,252,2014,8
Brent,Fraud or Forgery,0,2014,8
Brent,Other Notifiable Offences,40,2014,8
Brent,Robbery,70,2014,8
Brent,Sexual Offences,0,2014,8
Brent,Theft and Handling,594,2014,8
Brent,Violence Against the Person,616,2014,8
Brent,Burglary,205,2014,9
Brent,Criminal Damage,169,2014,9
Brent,Drugs,194,2014,9
Brent,Fraud or Forgery,0,2014,9
Brent,Other Notifiable Offences,51,2014,9
Brent,Robbery,77,2014,9
Brent,Sexual Offences,0,2014,9
Brent,Theft and Handling,651,2014,9
Brent,Violence Against the Person,692,2014,9
Brent,Burglary,268,2014,10
Brent,Criminal Damage,195,2014,10
Brent,Drugs,175,2014,10
Brent,Fraud or Forgery,0,2014,10
Brent,Other Notifiable Offences,35,2014,10
Brent,Robbery,70,2014,10
Brent,Sexual Offences,0,2014,10
Brent,Theft and Handling,683,2014,10
Brent,Violence Against the Person,758,2014,10
Brent,Burglary,276,2014,11
Brent,Criminal Damage,196,2014,11
Brent,Drugs,168,2014,11
Brent,Fraud or Forgery,0,2014,11
Brent,Other Notifiable Offences,46,2014,11
Brent,Robbery,53,2014,11
Brent,Sexual Offences,0,2014,11
Brent,Theft and Handling,554,2014,11
Brent,Violence Against the Person,741,2014,11
Brent,Burglary,231,2014,12
Brent,Criminal Damage,163,2014,12
Brent,Drugs,158,2014,12
Brent,Fraud or Forgery,0,2014,12
Brent,Other Notifiable Offences,31,2014,12
Brent,Robbery,55,2014,12
Brent,Sexual Offences,0,2014,12
Brent,Theft and Handling,592,2014,12
Brent,Violence Against the Person,670,2014,12
Brent,Burglary,240,2015,1
Brent,Criminal Damage,194,2015,1
Brent,Drugs,214,2015,1
Brent,Fraud or Forgery,0,2015,1
Brent,Other Notifiable Offences,31,2015,1
Brent,Robbery,71,2015,1
Brent,Sexual Offences,0,2015,1
Brent,Theft and Handling,554,2015,1
Brent,Violence Against the Person,631,2015,1
Brent,Burglary,221,2015,2
Brent,Criminal Damage,139,2015,2
Brent,Drugs,191,2015,2
Brent,Fraud or Forgery,0,2015,2
Brent,Other Notifiable Offences,46,2015,2
Brent,Robbery,52,2015,2
Brent,Sexual Offences,0,2015,2
Brent,Theft and Handling,581,2015,2
Brent,Violence Against the Person,605,2015,2
Brent,Burglary,207,2015,3
Brent,Criminal Damage,180,2015,3
Brent,Drugs,165,2015,3
Brent,Fraud or Forgery,0,2015,3
Brent,Other Notifiable Offences,40,2015,3
Brent,Robbery,69,2015,3
Brent,Sexual Offences,0,2015,3
Brent,Theft and Handling,715,2015,3
Brent,Violence Against the Person,708,2015,3
Brent,Burglary,209,2015,4
Brent,Criminal Damage,197,2015,4
Brent,Drugs,120,2015,4
Brent,Fraud or Forgery,0,2015,4
Brent,Other Notifiable Offences,30,2015,4
Brent,Robbery,75,2015,4
Brent,Sexual Offences,0,2015,4
Brent,Theft and Handling,680,2015,4
Brent,Violence Against the Person,623,2015,4
Brent,Burglary,243,2015,5
Brent,Criminal Damage,165,2015,5
Brent,Drugs,120,2015,5
Brent,Fraud or Forgery,0,2015,5
Brent,Other Notifiable Offences,31,2015,5
Brent,Robbery,74,2015,5
Brent,Sexual Offences,0,2015,5
Brent,Theft and Handling,686,2015,5
Brent,Violence Against the Person,816,2015,5
Brent,Burglary,165,2015,6
Brent,Criminal Damage,200,2015,6
Brent,Drugs,118,2015,6
Brent,Fraud or Forgery,0,2015,6
Brent,Other Notifiable Offences,34,2015,6
Brent,Robbery,68,2015,6
Brent,Sexual Offences,0,2015,6
Brent,Theft and Handling,754,2015,6
Brent,Violence Against the Person,755,2015,6
Brent,Burglary,168,2015,7
Brent,Criminal Damage,179,2015,7
Brent,Drugs,135,2015,7
Brent,Fraud or Forgery,0,2015,7
Brent,Other Notifiable Offences,36,2015,7
Brent,Robbery,69,2015,7
Brent,Sexual Offences,0,2015,7
Brent,Theft and Handling,667,2015,7
Brent,Violence Against the Person,747,2015,7
Brent,Burglary,224,2015,8
Brent,Criminal Damage,168,2015,8
Brent,Drugs,143,2015,8
Brent,Fraud or Forgery,0,2015,8
Brent,Other Notifiable Offences,35,2015,8
Brent,Robbery,55,2015,8
Brent,Sexual Offences,0,2015,8
Brent,Theft and Handling,650,2015,8
Brent,Violence Against the Person,675,2015,8
Brent,Burglary,202,2015,9
Brent,Criminal Damage,183,2015,9
Brent,Drugs,134,2015,9
Brent,Fraud or Forgery,0,2015,9
Brent,Other Notifiable Offences,40,2015,9
Brent,Robbery,67,2015,9
Brent,Sexual Offences,0,2015,9
Brent,Theft and Handling,724,2015,9
Brent,Violence Against the Person,690,2015,9
Brent,Burglary,265,2015,10
Brent,Criminal Damage,173,2015,10
Brent,Drugs,157,2015,10
Brent,Fraud or Forgery,0,2015,10
Brent,Other Notifiable Offences,30,2015,10
Brent,Robbery,83,2015,10
Brent,Sexual Offences,0,2015,10
Brent,Theft and Handling,890,2015,10
Brent,Violence Against the Person,738,2015,10
Brent,Burglary,293,2015,11
Brent,Criminal Damage,182,2015,11
Brent,Drugs,161,2015,11
Brent,Fraud or Forgery,0,2015,11
Brent,Other Notifiable Offences,34,2015,11
Brent,Robbery,121,2015,11
Brent,Sexual Offences,0,2015,11
Brent,Theft and Handling,854,2015,11
Brent,Violence Against the Person,749,2015,11
Brent,Burglary,264,2015,12
Brent,Criminal Damage,168,2015,12
Brent,Drugs,150,2015,12
Brent,Fraud or Forgery,0,2015,12
Brent,Other Notifiable Offences,24,2015,12
Brent,Robbery,79,2015,12
Brent,Sexual Offences,0,2015,12
Brent,Theft and Handling,712,2015,12
Brent,Violence Against the Person,748,2015,12
Brent,Burglary,206,2016,1
Brent,Criminal Damage,164,2016,1
Brent,Drugs,190,2016,1
Brent,Fraud or Forgery,0,2016,1
Brent,Other Notifiable Offences,34,2016,1
Brent,Robbery,97,2016,1
Brent,Sexual Offences,0,2016,1
Brent,Theft and Handling,673,2016,1
Brent,Violence Against the Person,760,2016,1
Brent,Burglary,214,2016,2
Brent,Criminal Damage,180,2016,2
Brent,Drugs,182,2016,2
Brent,Fraud or Forgery,0,2016,2
Brent,Other Notifiable Offences,43,2016,2
Brent,Robbery,86,2016,2
Brent,Sexual Offences,0,2016,2
Brent,Theft and Handling,638,2016,2
Brent,Violence Against the Person,714,2016,2
Brent,Burglary,258,2016,3
Brent,Criminal Damage,183,2016,3
Brent,Drugs,186,2016,3
Brent,Fraud or Forgery,0,2016,3
Brent,Other Notifiable Offences,50,2016,3
Brent,Robbery,77,2016,3
Brent,Sexual Offences,0,2016,3
Brent,Theft and Handling,697,2016,3
Brent,Violence Against the Person,675,2016,3
Brent,Burglary,170,2016,4
Brent,Criminal Damage,185,2016,4
Brent,Drugs,195,2016,4
Brent,Fraud or Forgery,0,2016,4
Brent,Other Notifiable Offences,41,2016,4
Brent,Robbery,65,2016,4
Brent,Sexual Offences,0,2016,4
Brent,Theft and Handling,694,2016,4
Brent,Violence Against the Person,766,2016,4
Brent,Burglary,213,2016,5
Brent,Criminal Damage,222,2016,5
Brent,Drugs,176,2016,5
Brent,Fraud or Forgery,0,2016,5
Brent,Other Notifiable Offences,51,2016,5
Brent,Robbery,75,2016,5
Brent,Sexual Offences,0,2016,5
Brent,Theft and Handling,811,2016,5
Brent,Violence Against the Person,858,2016,5
Brent,Burglary,210,2016,6
Brent,Criminal Damage,181,2016,6
Brent,Drugs,207,2016,6
Brent,Fraud or Forgery,0,2016,6
Brent,Other Notifiable Offences,47,2016,6
Brent,Robbery,69,2016,6
Brent,Sexual Offences,0,2016,6
Brent,Theft and Handling,778,2016,6
Brent,Violence Against the Person,824,2016,6
Brent,Burglary,219,2016,7
Brent,Criminal Damage,225,2016,7
Brent,Drugs,142,2016,7
Brent,Fraud or Forgery,0,2016,7
Brent,Other Notifiable Offences,50,2016,7
Brent,Robbery,75,2016,7
Brent,Sexual Offences,0,2016,7
Brent,Theft and Handling,798,2016,7
Brent,Violence Against the Person,776,2016,7
Brent,Burglary,242,2016,8
Brent,Criminal Damage,213,2016,8
Brent,Drugs,168,2016,8
Brent,Fraud or Forgery,0,2016,8
Brent,Other Notifiable Offences,59,2016,8
Brent,Robbery,64,2016,8
Brent,Sexual Offences,0,2016,8
Brent,Theft and Handling,755,2016,8
Brent,Violence Against the Person,768,2016,8
Brent,Burglary,188,2016,9
Brent,Criminal Damage,161,2016,9
Brent,Drugs,175,2016,9
Brent,Fraud or Forgery,0,2016,9
Brent,Other Notifiable Offences,43,2016,9
Brent,Robbery,59,2016,9
Brent,Sexual Offences,0,2016,9
Brent,Theft and Handling,805,2016,9
Brent,Violence Against the Person,754,2016,9
Brent,Burglary,207,2016,10
Brent,Criminal Damage,207,2016,10
Brent,Drugs,160,2016,10
Brent,Fraud or Forgery,0,2016,10
Brent,Other Notifiable Offences,48,2016,10
Brent,Robbery,75,2016,10
Brent,Sexual Offences,0,2016,10
Brent,Theft and Handling,860,2016,10
Brent,Violence Against the Person,809,2016,10
Brent,Burglary,238,2016,11
Brent,Criminal Damage,182,2016,11
Brent,Drugs,152,2016,11
Brent,Fraud or Forgery,0,2016,11
Brent,Other Notifiable Offences,37,2016,11
Brent,Robbery,83,2016,11
Brent,Sexual Offences,0,2016,11
Brent,Theft and Handling,734,2016,11
Brent,Violence Against the Person,732,2016,11
Brent,Burglary,266,2016,12
Brent,Criminal Damage,177,2016,12
Brent,Drugs,163,2016,12
Brent,Fraud or Forgery,0,2016,12
Brent,Other Notifiable Offences,33,2016,12
Brent,Robbery,94,2016,12
Brent,Sexual Offences,0,2016,12
Brent,Theft and Handling,783,2016,12
Brent,Violence Against the Person,769,2016,12
Bromley,Burglary,327,2008,1
Bromley,Criminal Damage,428,2008,1
Bromley,Drugs,75,2008,1
Bromley,Fraud or Forgery,79,2008,1
Bromley,Other Notifiable Offences,19,2008,1
Bromley,Robbery,80,2008,1
Bromley,Sexual Offences,17,2008,1
Bromley,Theft and Handling,648,2008,1
Bromley,Violence Against the Person,424,2008,1
Bromley,Burglary,289,2008,2
Bromley,Criminal Damage,366,2008,2
Bromley,Drugs,101,2008,2
Bromley,Fraud or Forgery,117,2008,2
Bromley,Other Notifiable Offences,26,2008,2
Bromley,Robbery,53,2008,2
Bromley,Sexual Offences,14,2008,2
Bromley,Theft and Handling,636,2008,2
Bromley,Violence Against the Person,386,2008,2
Bromley,Burglary,272,2008,3
Bromley,Criminal Damage,379,2008,3
Bromley,Drugs,75,2008,3
Bromley,Fraud or Forgery,0,2008,3
Bromley,Other Notifiable Offences,14,2008,3
Bromley,Robbery,49,2008,3
Bromley,Sexual Offences,0,2008,3
Bromley,Theft and Handling,686,2008,3
Bromley,Violence Against the Person,448,2008,3
Bromley,Burglary,223,2008,4
Bromley,Criminal Damage,413,2008,4
Bromley,Drugs,65,2008,4
Bromley,Fraud or Forgery,0,2008,4
Bromley,Other Notifiable Offences,24,2008,4
Bromley,Robbery,81,2008,4
Bromley,Sexual Offences,0,2008,4
Bromley,Theft and Handling,678,2008,4
Bromley,Violence Against the Person,385,2008,4
Bromley,Burglary,254,2008,5
Bromley,Criminal Damage,372,2008,5
Bromley,Drugs,93,2008,5
Bromley,Fraud or Forgery,0,2008,5
Bromley,Other Notifiable Offences,13,2008,5
Bromley,Robbery,59,2008,5
Bromley,Sexual Offences,0,2008,5
Bromley,Theft and Handling,784,2008,5
Bromley,Violence Against the Person,452,2008,5
Bromley,Burglary,222,2008,6
Bromley,Criminal Damage,362,2008,6
Bromley,Drugs,86,2008,6
Bromley,Fraud or Forgery,0,2008,6
Bromley,Other Notifiable Offences,20,2008,6
Bromley,Robbery,68,2008,6
Bromley,Sexual Offences,0,2008,6
Bromley,Theft and Handling,738,2008,6
Bromley,Violence Against the Person,415,2008,6
Bromley,Burglary,293,2008,7
Bromley,Criminal Damage,312,2008,7
Bromley,Drugs,129,2008,7
Bromley,Fraud or Forgery,0,2008,7
Bromley,Other Notifiable Offences,21,2008,7
Bromley,Robbery,95,2008,7
Bromley,Sexual Offences,0,2008,7
Bromley,Theft and Handling,711,2008,7
Bromley,Violence Against the Person,548,2008,7
Bromley,Burglary,261,2008,8
Bromley,Criminal Damage,333,2008,8
Bromley,Drugs,92,2008,8
Bromley,Fraud or Forgery,0,2008,8
Bromley,Other Notifiable Offences,24,2008,8
Bromley,Robbery,54,2008,8
Bromley,Sexual Offences,0,2008,8
Bromley,Theft and Handling,731,2008,8
Bromley,Violence Against the Person,441,2008,8
Bromley,Burglary,249,2008,9
Bromley,Criminal Damage,294,2008,9
Bromley,Drugs,124,2008,9
Bromley,Fraud or Forgery,0,2008,9
Bromley,Other Notifiable Offences,15,2008,9
Bromley,Robbery,55,2008,9
Bromley,Sexual Offences,0,2008,9
Bromley,Theft and Handling,704,2008,9
Bromley,Violence Against the Person,428,2008,9
Bromley,Burglary,317,2008,10
Bromley,Criminal Damage,347,2008,10
Bromley,Drugs,72,2008,10
Bromley,Fraud or Forgery,0,2008,10
Bromley,Other Notifiable Offences,17,2008,10
Bromley,Robbery,58,2008,10
Bromley,Sexual Offences,0,2008,10
Bromley,Theft and Handling,816,2008,10
Bromley,Violence Against the Person,463,2008,10
Bromley,Burglary,338,2008,11
Bromley,Criminal Damage,340,2008,11
Bromley,Drugs,82,2008,11
Bromley,Fraud or Forgery,0,2008,11
Bromley,Other Notifiable Offences,15,2008,11
Bromley,Robbery,51,2008,11
Bromley,Sexual Offences,0,2008,11
Bromley,Theft and Handling,820,2008,11
Bromley,Violence Against the Person,455,2008,11
Bromley,Burglary,402,2008,12
Bromley,Criminal Damage,284,2008,12
Bromley,Drugs,95,2008,12
Bromley,Fraud or Forgery,0,2008,12
Bromley,Other Notifiable Offences,12,2008,12
Bromley,Robbery,59,2008,12
Bromley,Sexual Offences,0,2008,12
Bromley,Theft and Handling,857,2008,12
Bromley,Violence Against the Person,386,2008,12
Bromley,Burglary,376,2009,1
Bromley,Criminal Damage,310,2009,1
Bromley,Drugs,86,2009,1
Bromley,Fraud or Forgery,0,2009,1
Bromley,Other Notifiable Offences,25,2009,1
Bromley,Robbery,44,2009,1
Bromley,Sexual Offences,0,2009,1
Bromley,Theft and Handling,809,2009,1
Bromley,Violence Against the Person,426,2009,1
Bromley,Burglary,264,2009,2
Bromley,Criminal Damage,272,2009,2
Bromley,Drugs,86,2009,2
Bromley,Fraud or Forgery,0,2009,2
Bromley,Other Notifiable Offences,18,2009,2
Bromley,Robbery,35,2009,2
Bromley,Sexual Offences,0,2009,2
Bromley,Theft and Handling,648,2009,2
Bromley,Violence Against the Person,437,2009,2
Bromley,Burglary,312,2009,3
Bromley,Criminal Damage,329,2009,3
Bromley,Drugs,96,2009,3
Bromley,Fraud or Forgery,0,2009,3
Bromley,Other Notifiable Offences,23,2009,3
Bromley,Robbery,59,2009,3
Bromley,Sexual Offences,0,2009,3
Bromley,Theft and Handling,672,2009,3
Bromley,Violence Against the Person,454,2009,3
Bromley,Burglary,266,2009,4
Bromley,Criminal Damage,338,2009,4
Bromley,Drugs,65,2009,4
Bromley,Fraud or Forgery,0,2009,4
Bromley,Other Notifiable Offences,22,2009,4
Bromley,Robbery,51,2009,4
Bromley,Sexual Offences,0,2009,4
Bromley,Theft and Handling,653,2009,4
Bromley,Violence Against the Person,355,2009,4
Bromley,Burglary,355,2009,5
Bromley,Criminal Damage,373,2009,5
Bromley,Drugs,91,2009,5
Bromley,Fraud or Forgery,0,2009,5
Bromley,Other Notifiable Offences,10,2009,5
Bromley,Robbery,47,2009,5
Bromley,Sexual Offences,0,2009,5
Bromley,Theft and Handling,824,2009,5
Bromley,Violence Against the Person,447,2009,5
Bromley,Burglary,317,2009,6
Bromley,Criminal Damage,283,2009,6
Bromley,Drugs,82,2009,6
Bromley,Fraud or Forgery,0,2009,6
Bromley,Other Notifiable Offences,18,2009,6
Bromley,Robbery,44,2009,6
Bromley,Sexual Offences,0,2009,6
Bromley,Theft and Handling,656,2009,6
Bromley,Violence Against the Person,488,2009,6
Bromley,Burglary,377,2009,7
Bromley,Criminal Damage,328,2009,7
Bromley,Drugs,134,2009,7
Bromley,Fraud or Forgery,0,2009,7
Bromley,Other Notifiable Offences,29,2009,7
Bromley,Robbery,54,2009,7
Bromley,Sexual Offences,0,2009,7
Bromley,Theft and Handling,621,2009,7
Bromley,Violence Against the Person,476,2009,7
Bromley,Burglary,287,2009,8
Bromley,Criminal Damage,245,2009,8
Bromley,Drugs,83,2009,8
Bromley,Fraud or Forgery,0,2009,8
Bromley,Other Notifiable Offences,20,2009,8
Bromley,Robbery,58,2009,8
Bromley,Sexual Offences,0,2009,8
Bromley,Theft and Handling,548,2009,8
Bromley,Violence Against the Person,415,2009,8
Bromley,Burglary,247,2009,9
Bromley,Criminal Damage,261,2009,9
Bromley,Drugs,71,2009,9
Bromley,Fraud or Forgery,0,2009,9
Bromley,Other Notifiable Offences,27,2009,9
Bromley,Robbery,31,2009,9
Bromley,Sexual Offences,0,2009,9
Bromley,Theft and Handling,562,2009,9
Bromley,Violence Against the Person,444,2009,9
Bromley,Burglary,267,2009,10
Bromley,Criminal Damage,251,2009,10
Bromley,Drugs,107,2009,10
Bromley,Fraud or Forgery,0,2009,10
Bromley,Other Notifiable Offences,23,2009,10
Bromley,Robbery,44,2009,10
Bromley,Sexual Offences,0,2009,10
Bromley,Theft and Handling,602,2009,10
Bromley,Violence Against the Person,426,2009,10
Bromley,Burglary,281,2009,11
Bromley,Criminal Damage,241,2009,11
Bromley,Drugs,83,2009,11
Bromley,Fraud or Forgery,0,2009,11
Bromley,Other Notifiable Offences,33,2009,11
Bromley,Robbery,46,2009,11
Bromley,Sexual Offences,0,2009,11
Bromley,Theft and Handling,544,2009,11
Bromley,Violence Against the Person,428,2009,11
Bromley,Burglary,277,2009,12
Bromley,Criminal Damage,231,2009,12
Bromley,Drugs,117,2009,12
Bromley,Fraud or Forgery,0,2009,12
Bromley,Other Notifiable Offences,22,2009,12
Bromley,Robbery,31,2009,12
Bromley,Sexual Offences,0,2009,12
Bromley,Theft and Handling,502,2009,12
Bromley,Violence Against the Person,418,2009,12
Bromley,Burglary,241,2010,1
Bromley,Criminal Damage,223,2010,1
Bromley,Drugs,132,2010,1
Bromley,Fraud or Forgery,0,2010,1
Bromley,Other Notifiable Offences,22,2010,1
Bromley,Robbery,55,2010,1
Bromley,Sexual Offences,0,2010,1
Bromley,Theft and Handling,536,2010,1
Bromley,Violence Against the Person,369,2010,1
Bromley,Burglary,254,2010,2
Bromley,Criminal Damage,221,2010,2
Bromley,Drugs,104,2010,2
Bromley,Fraud or Forgery,0,2010,2
Bromley,Other Notifiable Offences,33,2010,2
Bromley,Robbery,35,2010,2
Bromley,Sexual Offences,0,2010,2
Bromley,Theft and Handling,534,2010,2
Bromley,Violence Against the Person,365,2010,2
Bromley,Burglary,298,2010,3
Bromley,Criminal Damage,234,2010,3
Bromley,Drugs,92,2010,3
Bromley,Fraud or Forgery,0,2010,3
Bromley,Other Notifiable Offences,39,2010,3
Bromley,Robbery,43,2010,3
Bromley,Sexual Offences,0,2010,3
Bromley,Theft and Handling,678,2010,3
Bromley,Violence Against the Person,406,2010,3
Bromley,Burglary,239,2010,4
Bromley,Criminal Damage,241,2010,4
Bromley,Drugs,71,2010,4
Bromley,Fraud or Forgery,0,2010,4
Bromley,Other Notifiable Offences,19,2010,4
Bromley,Robbery,71,2010,4
Bromley,Sexual Offences,0,2010,4
Bromley,Theft and Handling,661,2010,4
Bromley,Violence Against the Person,397,2010,4
Bromley,Burglary,218,2010,5
Bromley,Criminal Damage,237,2010,5
Bromley,Drugs,104,2010,5
Bromley,Fraud or Forgery,0,2010,5
Bromley,Other Notifiable Offences,23,2010,5
Bromley,Robbery,67,2010,5
Bromley,Sexual Offences,0,2010,5
Bromley,Theft and Handling,693,2010,5
Bromley,Violence Against the Person,389,2010,5
Bromley,Burglary,216,2010,6
Bromley,Criminal Damage,256,2010,6
Bromley,Drugs,70,2010,6
Bromley,Fraud or Forgery,0,2010,6
Bromley,Other Notifiable Offences,20,2010,6
Bromley,Robbery,39,2010,6
Bromley,Sexual Offences,0,2010,6
Bromley,Theft and Handling,641,2010,6
Bromley,Violence Against the Person,441,2010,6
Bromley,Burglary,193,2010,7
Bromley,Criminal Damage,221,2010,7
Bromley,Drugs,96,2010,7
Bromley,Fraud or Forgery,0,2010,7
Bromley,Other Notifiable Offences,41,2010,7
Bromley,Robbery,44,2010,7
Bromley,Sexual Offences,0,2010,7
Bromley,Theft and Handling,629,2010,7
Bromley,Violence Against the Person,414,2010,7
Bromley,Burglary,233,2010,8
Bromley,Criminal Damage,239,2010,8
Bromley,Drugs,79,2010,8
Bromley,Fraud or Forgery,0,2010,8
Bromley,Other Notifiable Offences,14,2010,8
Bromley,Robbery,45,2010,8
Bromley,Sexual Offences,0,2010,8
Bromley,Theft and Handling,561,2010,8
Bromley,Violence Against the Person,387,2010,8
Bromley,Burglary,219,2010,9
Bromley,Criminal Damage,199,2010,9
Bromley,Drugs,81,2010,9
Bromley,Fraud or Forgery,0,2010,9
Bromley,Other Notifiable Offences,13,2010,9
Bromley,Robbery,28,2010,9
Bromley,Sexual Offences,0,2010,9
